,ISBN,author,author_followers,genre,pages,publish_date,publisher,rating,series,title,NYT_Bestseller,celeb_bookclub
122,9780062844132,Tahereh Mafi,10.178502231260227,Young Adult,310.0,2018-10-16 00:00:00,Tor Books,4.26,0,A Very Large Expanse of Sea,0,0
123,9781419733697,Bill Bryson,9.495368926962401,Nonfiction,397.0,2006-12-26 00:00:00,Tor Books,4.06,0,A Walk in the Woods: Rediscovering America on the Appalachian Trail,0,0
124,9781481463331,Anonymous,7.646831391430482,Nonfiction,259.0,2019-11-19 00:00:00,Tor Books,3.81,0,A Warning,0,0
125,9780525579649,Lori Wilde,7.427144133408616,Romance,351.0,2016-10-25 00:00:00,Tor Books,3.93,0,A Wedding for Christmas,0,0
126,9781501131110,Therese Anne Fowler,6.70196036600254,Historical,560.0,2019-10-01 00:00:00,Tor Books,3.93,0,A Well-Behaved Woman: A Novel of the Vanderbilts,0,0
127,9780545654746,Rosanne Parry,5.111987788356544,Childrens,243.0,2019-05-07 00:00:00,Tor Books,4.18,0,A Wolf Called Wander,0,0
128,9781938127595,Sonia Purnell,4.897839799950911,Nonfiction,368.0,2019-04-09 00:00:00,Tor Books,4.26,0,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,0,0
129,9780425270196,G.J. Meyer,4.955827057601261,History,708.0,2006-05-30 00:00:00,Tor Books,4.37,0,A World Undone: The Story of the Great War 1914 to 1918,0,0
130,9780062072221,Dan Gable,1.791759469228055,Sports,176.0,2015-03-01 00:00:00,Tor Books,4.13,0,A Wrestling Life: The Inspiring Stories of Dan Gable,0,0
131,9780385755887,Jessica Fellowes,5.831882477283517,Nonfiction,320.0,2014-10-28 00:00:00,Tor Books,4.19,0,"A Year in the Life of Downton Abbey: Seasonal Celebrations, Traditions, and Recipes",0,0
132,9780545930802,Cody McFadyen,6.8658910748834385,Thriller,400.0,2009-10-27 00:00:00,Kensington Publishing Corporation,4.14,1,Abandoned,0,0
133,9781476746586,Lynsay Sands,9.123256265069069,Romance,379.0,2015-09-29 00:00:00,Kensington Publishing Corporation,4.02,0,About a Vampire,0,0
134,9781476716565,Peggy Rowe,3.1780538303479458,Nonfiction,192.0,2018-11-13 00:00:00,Kensington Publishing Corporation,4.14,0,About My Mother: True Stores of a Horse-Crazy Daughter and Her Baseball-Obsessed Mother: A Memoir,0,0
135,9781466885806,Jill Shalvis,9.256555795773146,Romance,384.0,2018-01-23 00:00:00,Kensington Publishing Corporation,4.04,1,About That Kiss,0,0
136,9780316421102,Urban Meyer,1.791759469228055,Sports,272.0,2015-10-27 00:00:00,Kensington Publishing Corporation,4.23,0,Above the Line: Lessons in Leadership and Life from a Championship Season,0,0
137,9780399178924,John Julius Norwich,5.877735781779639,History,528.0,2011-07-12 00:00:00,Kensington Publishing Corporation,3.68,0,Absolute Monarchs: A History of the Papacy,0,0
138,9781501171604,Haruki Murakami,11.195993076023615,Music,325.0,2016-11-15 00:00:00,Kensington Publishing Corporation,3.89,0,Absolutely on Music: Conversations with Seiji Ozawa,0,0
139,9780316412650,Neil deGrasse Tyson,12.451685852691321,Science,576.0,2018-09-11 00:00:00,Kensington Publishing Corporation,3.56,0,Accessory to War: The Unspoken Alliance Between Astrophysics and the Military,0,0
140,9781338245721,Danielle Steel,9.06566136060674,Fiction,272.0,2018-03-20 00:00:00,Kensington Publishing Corporation,4.08,0,Accidental Heroes,0,0
141,9780812996418,Jared Cohen,3.332204510175204,History,528.0,2019-04-09 00:00:00,Kensington Publishing Corporation,4.13,0,Accidental Presidents: Eight Men Who Changed America,0,0
142,9780525537441,Nadia Bolz-Weber,6.733401891837359,Nonfiction,211.0,2015-09-08 00:00:00,Kensington Publishing Corporation,4.21,0,Accidental Saints: Finding God in All the Wrong People,0,0
143,9780062376978,Jill Shalvis,9.256555795773146,Romance,384.0,2017-01-24 00:00:00,Kensington Publishing Corporation,4.04,1,Accidentally on Purpose,0,0
144,9781543674156,Flea,4.68213122712422,Music,379.0,2019-11-05 00:00:00,Kensington Publishing Corporation,4.08,0,Acid For The Children: A Memoir,0,0
145,9781538729656,Steve  Harvey,6.773080375655535,Nonfiction,232.0,2009-01-27 00:00:00,Kensington Publishing Corporation,3.82,0,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",0,0
146,9780451466747,Steve  Harvey,6.773080375655535,Nonfiction,240.0,2014-09-09 00:00:00,Kensington Publishing Corporation,4.1,0,"Act Like a Success, Think Like a Success",0,0
147,9780393247626,Brad Thor,8.408716715080153,Thriller,358.0,2014-07-08 00:00:00,Kensington Publishing Corporation,4.15,0,Act of War,0,0
148,9780062444257,Andrea Beaty,5.855071922202427,Childrens,112.0,2019-04-16 00:00:00,Kensington Publishing Corporation,4.06,0,Ada Twist and the Perilous Pants,0,0
149,9781400171378,Andrea Beaty,5.855071922202427,Childrens,32.0,2016-09-06 00:00:00,Kensington Publishing Corporation,4.48,1,"Ada Twist, Scientist",0,0
150,9780812996067,Glenn Beck,6.6293632534374485,Politics,400.0,2018-09-18 00:00:00,Kensington Publishing Corporation,3.94,0,Addicted to Outrage: How Thinking Like a Recovering Addict Can Heal the Country,0,0
151,9781101885710,Ann Coulter,5.926926025970411,Politics,278.0,2015-06-01 00:00:00,Kensington Publishing Corporation,4.07,0,"¡Adios, America! The Left's Plan to Turn our Country into a Third World Hellhole",0,0
152,9780316208246,Chuck Palahniuk,11.60547729857853,Fiction,316.0,2018-05-01 00:00:00,Kensington Publishing Corporation,3.13,0,Adjustment Day,0,0
153,9780373789696,Rabia Chaudry,4.948759890378168,Nonfiction,410.0,2016-08-09 00:00:00,Kensington Publishing Corporation,4.11,0,Adnan's Story: The Search for Truth and Justice After Serial,0,0
154,9780778318941,Tami Oldham Ashcraft,2.8903717578961645,Nonfiction,240.0,2018-05-29 00:00:00,Flatiron Books,3.69,0,"Adrift: A True Story of Love, Loss, and Survival at Sea",0,0
157,9781524761431,Gabbie Hanna,5.3471075307174685,Add,248.0,2017-09-19 00:00:00,Flatiron Books,3.6,0,Adultolescence,0,0
158,9780399544682,Doris Lessing,7.526178913346146,Cultural,464.0,2009-06-30 00:00:00,Flatiron Books,3.74,0,African Laughter: Four Visits to Zimbabwe,0,0
159,9781501107726,Anna Todd,9.371182897093012,Romance,608.0,2019-03-12 00:00:00,Flatiron Books,3.73,0,After,0,0
160,9781426216671,Gregory Maguire,8.730851903519232,Fantasy,273.0,2015-10-27 00:00:00,Flatiron Books,2.79,0,After Alice,0,0
161,9780316273985,Lisa Scottoline,9.09459276343187,Mystery,388.0,2018-04-10 00:00:00,Flatiron Books,3.83,0,After Anna,0,0
162,9780446583978,Lisa Jackson,8.564458383883352,Add,484.0,2016-07-26 00:00:00,Flatiron Books,3.56,0,After She's Gone,0,0
163,9781250153739,Dan Santat,6.089044875446846,Childrens,40.0,2017-10-03 00:00:00,Flatiron Books,4.51,0,After the Fall: How Humpty Dumpty Got Back up Again,0,0
164,9780812996951,Art Shamsky,0.0,Sports,336.0,2019-03-19 00:00:00,Flatiron Books,4.15,0,After the Miracle: The Lasting Brotherhood of the '69 Mets,0,0
166,9780789327413,Jojo Moyes,10.652305930466534,Fiction,352.0,2015-09-29 00:00:00,Flatiron Books,3.72,0,After You,0,0
167,9781587433429,Chuck Wendig,8.212025804623437,Media,423.0,2017-02-21 00:00:00,Flatiron Books,3.79,1,Empire's End,0,0
169,9781439100516,Danielle Walker,4.406719247264253,Food,368.0,2013-07-30 00:00:00,Flatiron Books,4.37,0,Against All Grain: Delectable Paleo Recipes to Eat Well  Feel Great,0,0
170,9780312384487,Danielle Steel,9.06566136060674,Romance,352.0,2017-05-02 00:00:00,Flatiron Books,4.03,0,Against All Odds,0,0
171,9780062896445,Kat Martin,7.607878073278507,Add,400.0,2015-02-03 00:00:00,Flatiron Books,4.03,1,Against the Sky,0,0
172,9781101886212,Kat Martin,7.607878073278507,Add,400.0,2015-05-26 00:00:00,Flatiron Books,4.1,0,Against the Tide,0,0
173,9780061792663,Stephan Talty,5.135798437050262,Nonfiction,304.0,2012-07-03 00:00:00,Flatiron Books,4.01,0,"Agent Garbo: The Brilliant, Eccentric Secret Agent Who Tricked Hitler and Saved D-Day",0,0
174,9780385536714,Mark Greaney,7.683403681053826,Thriller,507.0,2018-02-20 00:00:00,Flatiron Books,4.36,1,Agent in Place,0,0
175,9780385541039,John le Carré,8.653994232908383,Fiction,282.0,2019-10-22 00:00:00,Flatiron Books,4.04,0,Agent Running in the Field,0,0
176,9781501111334,Morten Storm,1.6094379124341003,Nonfiction,403.0,2014-08-19 00:00:00,Multnomah Books,4.0,0,Agent Storm: My Life Inside Al Qaeda and the CIA,0,0
177,9781591848141,Morten Storm,1.6094379124341003,Nonfiction,320.0,2014-09-02 00:00:00,Multnomah Books,4.0,0,Agent Storm: My Life Inside al Qaeda and the CIA,0,0
178,9780307410269,Ben Macintyre,6.894670039433482,Nonfiction,302.0,2007-09-04 00:00:00,Multnomah Books,4.08,0,Agent Zigzag,0,0
179,9781501180910,David Jeremiah,5.556828061699537,Christian,384.0,2015-10-06 00:00:00,Multnomah Books,4.52,0,Agents of Babylon: What the Prophecies of Daniel Tell Us about the End of Days,0,0
180,9780062655066,Jean Chatzky,3.713572066704308,Nonfiction,336.0,2017-03-14 00:00:00,Multnomah Books,3.37,0,"AgeProof: How to Live Longer Without Breaking a Hip, Running Out of Money, or Forgetting Where You Put It--The 8 Secrets",0,0
181,9780316268844,Miranda Esmonde-White,2.70805020110221,Health,288.0,2014-11-11 00:00:00,Multnomah Books,3.78,0,Aging Backwards: Reverse the Aging Process and Look 10 Years Younger in 30 Minutes a Day,0,0
182,9780525428640,Daniel L. Mallock,0.6931471805599453,History,472.0,2016-02-02 00:00:00,Multnomah Books,3.82,0,"Agony and Eloquence: John Adams, Thomas Jefferson, and a World of Revolution",0,0
184,9781984830173,Marie Force,8.667507952075105,Romance,320.0,2016-04-26 00:00:00,Multnomah Books,4.33,0,Ain't She Sweet,0,0
185,9780062082350,Al Franken,6.405228458030842,Nonfiction,406.0,2017-05-30 00:00:00,Multnomah Books,4.33,0,Al Franken: Giant of the Senate,0,0
187,9780062398086,Debbie Macomber,9.458137510729049,Romance,256.0,2018-10-02 00:00:00,Multnomah Books,3.59,0,Alaskan Holiday,0,0
188,9781101902806,Ron Chernow,8.058327306580958,History,818.0,2004-04-26 00:00:00,Multnomah Books,4.23,0,Alexander Hamilton,0,0
189,9780307271082,James Patterson,12.546949453484034,Mystery,320.0,2019-11-25 00:00:00,Multnomah Books,4.05,1,Ali Cross,0,0
190,9781501110320,Jonathan Eig,4.770684624465665,Biography,640.0,2017-10-03 00:00:00,Multnomah Books,4.47,0,Ali: A Life,0,0
191,9780812995220,QuinRose,5.921578419643816,Graphic Novels,192.0,2015-02-10 00:00:00,Multnomah Books,4.06,0,Alice in the Country of Joker: Circus and Liars Game Vol. 7,0,0
192,9781250061577,Joseph Fink,7.262628600974241,Horror,336.0,2018-10-30 00:00:00,Multnomah Books,3.67,0,Alice Isn't Dead,0,0
193,9780545208857,Lin Oliver,3.6888794541139363,Humor,240.0,2019-10-01 00:00:00,Multnomah Books,3.69,0,Alien Superstar,0,0
194,9781524743444,Jason Reynolds,8.263332667439967,Young Adult,316.0,2015-09-29 00:00:00,Multnomah Books,4.29,0,All American Boys,0,0
195,9780142410707,Alexandra Penfold,2.4849066497880004,Childrens,44.0,2018-07-10 00:00:00,Multnomah Books,4.42,0,All Are Welcome,0,0
196,9781616201340,Mary Higgins Clark,9.147613542067878,Mystery,321.0,2017-04-04 00:00:00,Multnomah Books,3.64,1,"All By Myself, Alone",0,0
197,9781250133731,Ally Carter,9.505022884072709,Young Adult,310.0,2015-01-20 00:00:00,Multnomah Books,3.83,1,All Fall Down,0,0
199,9781484799673,Jill Shalvis,9.256460307589736,Romance,297.0,2015-10-06 00:00:00,Riverhead Books,4.13,1,All I Want,0,0
200,9781595148032,Jennifer Senior,3.4339872044851463,Parenting,320.0,2014-01-28 00:00:00,Riverhead Books,3.86,0,All Joy and No Fun: The Paradox of Modern Parenthood,0,0
201,9781481497589,Jennifer Niven,9.148145768383065,Young Adult,378.0,2015-01-06 00:00:00,Riverhead Books,4.17,0,All the Bright Places,0,0
202,9781635651089,Maggie Stiefvater,11.772755752397206,Fantasy,320.0,2017-10-10 00:00:00,Riverhead Books,3.85,0,All the Crooked Saints,0,0
204,9780525426943,Rebecca Traister,6.668228248417403,Nonfiction,339.0,2016-03-01 00:00:00,Riverhead Books,4.05,0,All the Single Ladies: Unmarried Women and the Rise of an Independent Nation,0,0
205,9780525557623,Bryn Greenwood,7.873217054862741,Fiction,365.0,2016-08-09 00:00:00,Riverhead Books,4.07,0,All the Ugly and Wonderful Things,0,0
206,9780307452436,Joe Namath,3.295836866004329,Sports,240.0,2019-05-21 00:00:00,Riverhead Books,3.62,0,All the Way: My Life in Four Quarters,0,0
207,9781607102045,Emily Giffin,9.690912952571152,Fiction,334.0,2018-06-26 00:00:00,Riverhead Books,3.87,0,All We Ever Wanted,0,0
208,9780553522310,Colleen Hoover,12.698082355038524,Romance,320.0,2018-07-17 00:00:00,Riverhead Books,4.29,0,All Your Perfects,0,0
209,9781451635119,James Patterson,12.547013454621855,Nonfiction,400.0,2018-01-22 00:00:00,Riverhead Books,3.82,0,"All-American Murder: The Rise and Fall of Aaron Hernandez, the Superstar Whose Life Ended on Murderers' Row",0,0
210,9780735213234,Alan Gratz,6.996681488176539,Historical,325.0,2019-10-15 00:00:00,Riverhead Books,4.28,0,Allies,0,0
211,9781506700632,Michael B. Oren,4.465908118654584,Cultural,432.0,2015-06-23 00:00:00,Riverhead Books,4.14,0,Ally: My Journey Across the American-Israeli Divide,0,0
212,9780307756961,Anne Lamott,8.77940359789435,Nonfiction,208.0,2018-10-16 00:00:00,Riverhead Books,3.81,0,Almost Everything: Notes on Hope,0,0
213,9781451687477,David Spade,3.8918202981106265,Nonfiction,245.0,2015-10-27 00:00:00,Riverhead Books,3.7,0,Almost Interesting: The Memoir,0,0
215,9780307461469,Dan Schilling,2.5649493574615367,Nonfiction,352.0,2019-06-25 00:00:00,Riverhead Books,4.36,0,Alone at Dawn: Medal of Honor Recipient John Chapman and the Untold Story of the World's Deadliest Special Operations Force,0,0
216,9780147518361,Karen      Rose,8.144969417087875,Romance,721.0,2016-02-02 00:00:00,Riverhead Books,4.21,1,Alone In the Dark,0,0
217,9780307267474,Alex Honnold,4.912654885736052,Nonfiction,256.0,2015-11-09 00:00:00,Riverhead Books,3.85,0,Alone on the Wall,0,0
218,9780553513349,Joel Selvin,3.8918202981106265,Music,358.0,2016-08-16 00:00:00,Riverhead Books,4.17,0,"Altamont: The Rolling Stones, the Hells Angels, and the Inside Story of Rock's Darkest Day",0,0
220,9781626363052,Anna Quindlen,8.009695357742922,Fiction,304.0,2018-03-20 00:00:00,Random House,3.34,0,Alternate Side,0,0
221,9780061890956,Alton Brown,6.100318952020064,Food,304.0,2016-09-27 00:00:00,Random House,4.25,0,EveryDayCook,0,0
222,9780374104092,Matthieu Ricard,6.186208623900494,Nonfiction,864.0,2015-06-02 00:00:00,Random House,4.28,0,Altruism: The Power of Compassion to Change Yourself and the World,0,0
223,9780062359988,Linda Lael Miller,7.806696372521179,Romance,384.0,2016-08-30 00:00:00,Random House,4.0,0,Always a Cowboy,0,0
224,9780385756204,Debbie Macomber,9.458137510729049,Romance,384.0,2016-06-28 00:00:00,Random House,4.08,0,Always Dakota,0,0
225,9780062956583,David Ludwig,3.091042453358316,Nonfiction,384.0,2016-01-05 00:00:00,Random House,3.72,0,"Always Hungry?: Conquer Cravings, Retrain Your Fat Cells, and Lose Weight Permanently",0,0
226,9781612198248,Eric Idle,5.389071729816501,Nonfiction,290.0,2018-10-02 00:00:00,Random House,3.87,0,Always Look on the Bright Side of Life: A Sortabiography,0,0
227,9781328631343,Mari Andrew,4.532599493153256,Graphic Novels,192.0,2018-03-27 00:00:00,Random House,4.0,0,"Am I There Yet? The Loop-de-Loop, Zigzagging Journey to Adulthood",0,0
228,9781460396612,Aisha Saeed,6.416732282512326,Childrens,240.0,2018-05-08 00:00:00,Random House,4.22,0,Amal Unbound,0,0
229,9780399181191,Stan Lee,7.436617265234227,Graphic Novels,192.0,2015-11-03 00:00:00,Random House,3.96,0,Amazing Fantastic Incredible: A Marvelous Memoir,0,0
230,9780062364364,Rachel Buchholz,0.0,Animals,96.0,2016-03-29 00:00:00,Random House,3.67,0,Amazing Moms: Love and Lessons From the Animal Kingdom,0,0
231,9780373789085,James Patterson,12.547066785774549,Mystery,303.0,2018-10-08 00:00:00,Random House,3.93,1,Ambush,0,0
232,9780812989403,Stephen Colbert,7.078341579557671,Humor,240.0,2012-10-02 00:00:00,Random House,3.88,0,America Again: Re-becoming the Greatness We Never Weren't,0,0
233,9780770434458,Graham Hancock,7.4815557019095165,History,608.0,2019-04-23 00:00:00,Random House,4.15,0,America Before: The Key to Earth's Lost Civilization,0,0
234,9780062409959,Steven Brill,3.713572066704308,Nonfiction,455.0,2015-01-05 00:00:00,Random House,3.99,0,"America's Bitter Pill: Money, Politics, Back-Room Deals, and the Fight to Fix Our Broken Healthcare System",0,0
235,9781101987971,Stephanie Dray,7.6577552711348655,Historical,624.0,2016-03-01 00:00:00,Random House,4.22,0,America's First Daughter,0,0
236,9780062330161,Karen Berger,1.791759469228055,Travel,336.0,2014-09-23 00:00:00,Random House,4.47,0,"America's Great Hiking Trails: Appalachian, Pacific Crest, Continental Divide, North Country, Ice Age, Potomac Heritage, Florida, Natchez Trace, Arizona, Pacific Northwest, New England",0,0
237,9781442472426,Jim Wallis,4.653960350157523,Nonfiction,238.0,2016-01-19 00:00:00,Random House,4.13,0,"America's Original Sin: Racism, White Privilege, and the Bridge to a New America",0,0
238,9780425251263,Steven M. Gillon,3.091042453358316,Biography,464.0,2019-07-09 00:00:00,Random House,3.86,0,America's Reluctant Prince,0,0
240,9780451491657,Gene Luen Yang,7.570443252057374,Graphic Novels,233.0,2008-12-23 00:00:00,Random House,3.88,0,American Born Chinese,0,0
241,9780451488251,Tim Alberta,2.6390573296152584,Politics,688.0,2019-07-16 00:00:00,Random House,4.15,0,American Carnage: On the Front Lines of the Republican Civil War and the Rise of President Trump,0,0
242,9780451491671,Tommy Hilfiger,1.3862943611198906,Biography,352.0,2016-11-01 00:00:00,Knopf Publishing Group,3.83,0,American Dreamer: My Life in Fashion & Business,0,0
244,9780307345837,Jeffrey Toobin,6.137727054086234,Nonfiction,368.0,2016-08-02 00:00:00,Knopf Publishing Group,3.87,0,"American Heiress: The Wild Saga of the Kidnapping, Crimes and Trial of Patty Hearst",0,0
245,9780786965755,Helen Ellis,6.1070228877422545,Short,185.0,2016-01-12 00:00:00,Knopf Publishing Group,3.39,0,American Housewife,0,0
246,9780062370006,Willie Robertson,4.110873864173311,Nonfiction,272.0,2015-10-27 00:00:00,Knopf Publishing Group,3.77,0,American Hunter: How Legendary Hunters Shaped America,0,0
247,9780393246186,Nick Bilton,7.029087564149662,Nonfiction,328.0,2017-05-02 00:00:00,Knopf Publishing Group,4.32,0,American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road,0,0
248,9780316199995,Howard Blum,4.990432586778736,History,199.0,2008-09-16 00:00:00,Knopf Publishing Group,3.5,0,"American Lightning: Terror, Mystery, the Birth of Hollywood & the Crime of the Century",0,0
249,9781626720138,America Ferrera,3.7376696182833684,Nonfiction,309.0,2018-09-25 00:00:00,Knopf Publishing Group,4.35,0,American Like Me: Reflections on Life Between Cultures,0,0
250,9781630060589,Douglas Brinkley,5.332718793265369,History,576.0,2019-04-02 00:00:00,Knopf Publishing Group,4.18,0,American Moonshot: John F. Kennedy and the Great Space Race,0,0
251,9781501125997,Joe Drape,4.1588830833596715,Nonfiction,304.0,2016-04-26 00:00:00,Knopf Publishing Group,3.5,0,American Pharoah: The Untold Story of the Triple Crown Winner's Legendary Rise,0,0
253,9780525433675,Tamer Elnoury,3.091042453358316,Nonfiction,347.0,2017-10-23 00:00:00,Knopf Publishing Group,4.33,0,American Radical: Inside the World of an Undercover Muslim FBI Agent,0,0
254,9780553448122,Katharine McGee,7.544861068658458,Young Adult,448.0,2019-09-03 00:00:00,Knopf Publishing Group,3.85,1,American Royals,0,0
255,9781368012355,Chris Kyle,5.966146739123692,Nonfiction,381.0,2012-01-03 00:00:00,Knopf Publishing Group,4.0,0,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,0,0
256,9781368013840,Ronald C. White Jr.,4.532599493153256,Biography,864.0,2016-10-04 00:00:00,Knopf Publishing Group,4.5,0,American Ulysses: A Life of Ulysses S. Grant,0,0
257,9781501130441,Taya Kyle,4.189654742026425,Nonfiction,329.0,2015-05-04 00:00:00,Knopf Publishing Group,4.26,0,"American Wife: Love, War, Faith, and Renewal",0,0
259,9780345545961,Chimamanda Ngozi Adichie,10.056637732029802,Fiction,477.0,2013-05-14 00:00:00,Knopf Publishing Group,4.3,0,Americanah,0,0
260,9781982106980,"""Lebanon"" Levi Stoltzfus",0.6931471805599453,Nonfiction,288.0,2015-03-31 00:00:00,Knopf Publishing Group,3.55,0,Amish Confidential,0,0
261,9780553392951,Julia Pierpont,4.983606621708336,Fiction,336.0,2015-07-07 00:00:00,Knopf Publishing Group,2.83,0,Among the Ten Thousand Things,0,0
262,9781421576077,Linda Castillo,8.098946748943339,Mystery,306.0,2016-07-12 00:00:00,Knopf Publishing Group,4.19,0,Among the Wicked,0,0
263,9781421583228,Kazu Kibuishi,7.736307096548285,Graphic Novels,203.0,2010-09-01 00:00:00,Knopf Publishing Group,4.36,1,The Cloud Searchers,0,0
264,9781421583235,Hank Green,8.399535147948004,Fiction,343.0,2018-09-25 00:00:00,Clarkson Potter Publishers,4.03,1,An Absolutely Remarkable Thing,0,0
266,9781421576091,Tayari Jones,9.101752431559284,Fiction,308.0,2018-02-06 00:00:00,Clarkson Potter Publishers,3.97,0,An American Marriage,0,1
267,9781421576107,Greer Hendricks,8.264620829411216,Thriller,375.0,2019-01-08 00:00:00,Clarkson Potter Publishers,3.84,0,An Anonymous Girl,0,0
268,9781421576114,Mo Willems,8.051659556841953,Childrens,320.0,2019-09-17 00:00:00,Clarkson Potter Publishers,4.78,0,An Elephant & Piggie Biggie Volume 2!,0,0
269,9781421576121,Mo Willems,8.051659556841953,Childrens,320.0,2017-05-02 00:00:00,Clarkson Potter Publishers,4.63,0,An Elephant & Piggie Biggie!,0,0
270,9781421576138,Sabaa Tahir,9.934501606065297,Fantasy,446.0,2015-04-28 00:00:00,Clarkson Potter Publishers,4.3,0,An Ember in the Ashes,0,0
271,9781421582801,Margaret  Rogerson,8.214465160759186,Fantasy,300.0,2017-09-26 00:00:00,Clarkson Potter Publishers,3.66,0,An Enchantment of Ravens,0,0
272,9781421582818,Al Gore,5.552959584921617,Nonfiction,320.0,2017-07-25 00:00:00,Clarkson Potter Publishers,3.73,0,An Inconvenient Sequel: Truth to Power,0,0
274,9780425258910,Craig Johnson,8.014666370464942,Mystery,317.0,2016-09-13 00:00:00,Clarkson Potter Publishers,4.24,1,An Obvious Fact,0,0
275,9780525953005,Shari Lapena,8.71308886823731,Mystery,290.0,2018-08-07 00:00:00,Clarkson Potter Publishers,3.75,0,An Unwanted Guest,0,0
276,9781590514887,Robert  Whitaker,4.624972813284271,Psychology,282.0,2010-04-13 00:00:00,Clarkson Potter Publishers,4.17,0,"Anatomy of an Epidemic: Magic Bullets, Psychiatric Drugs, and the Astonishing Rise of Mental Illness in America",0,0
277,9780765325587,Pat Manocchia,0.0,Health,160.0,2010-12-01 00:00:00,Clarkson Potter Publishers,4.17,0,Anatomy of Strength Training: The Five Essential Exercises,0,0
278,9780385523233,Kiersten White,9.217713126305595,Fantasy,475.0,2016-06-28 00:00:00,Clarkson Potter Publishers,3.87,1,And I Darken,0,0
279,9780061702587,Richard Engel,4.727387818712341,Nonfiction,241.0,2016-02-09 00:00:00,Clarkson Potter Publishers,4.2,0,And Then All Hell Broke Loose: Two Decades in the Middle East,0,0
280,9780735211292,Brian Kilmeade,5.641907070938114,History,256.0,2017-10-24 00:00:00,Clarkson Potter Publishers,4.04,0,Andrew Jackson and the Miracle of New Orleans: The Battle That Shaped America's Destiny,0,0
281,9781632362599,Margaret Atwood,10.925686649970942,Graphic Novels,116.0,2016-09-06 00:00:00,Clarkson Potter Publishers,2.76,1,"Angel Catbird, Volume 1",0,0
282,9781612620251,Kristin Hannah,11.660655576994564,Fiction,432.0,2010-06-23 00:00:00,Clarkson Potter Publishers,3.9,0,Angel Falls,0,0
283,9781632363091,Karen Kingsbury,8.699348067653093,Add,384.0,2014-09-02 00:00:00,Clarkson Potter Publishers,4.2,1,Angels Walking,0,0
284,9781612629810,Millie Marotta,2.8903717578961645,Colouring,96.0,2014-09-23 00:00:00,Clarkson Potter Publishers,4.25,0,"Animal Kingdom: Color Me, Draw Me",0,0
285,9781632362254,Virginia Morell,3.828641396489095,Nonfiction,304.0,2013-02-26 00:00:00,Clarkson Potter Publishers,4.11,0,Animal Wise: The Thoughts and Emotions of Our Fellow Creatures,0,0
286,9781632362605,Kerby Rosanes,4.143134726391533,Add,96.0,2015-10-27 00:00:00,First Second,4.43,0,Extreme Coloring: The Ultimate Search-and-Find Coloring Book,0,0
287,9781612629414,Marisa Acocella Marchetto,2.6390573296152584,Graphic Novels,240.0,2015-09-01 00:00:00,First Second,2.96,0,Ann Tenna,0,0
288,9781612629438,Gavriel Savit,4.727387818712341,Historical,232.0,2016-01-26 00:00:00,First Second,3.68,0,Anna and the Swallow Man,0,0
289,9781101934852,Francine Prose,6.148468295917647,Nonfiction,336.0,2009-09-29 00:00:00,First Second,4.13,0,"Anne Frank: The Book, The Life, The Afterlife",0,0
291,9781611450118,L.M. Elliott,5.236441962829949,Historical,544.0,2009-03-31 00:00:00,First Second,4.1,0,"Annie, Between the States",0,0
292,9781588362445,Jeff VanderMeer,8.958797346140274,Science,195.0,2014-02-04 00:00:00,First Second,3.68,0,Annihilation,0,0
293,9781101967805,Jacqueline Woodson,8.487970332739334,Fiction,177.0,2016-08-09 00:00:00,First Second,3.86,0,Another Brooklyn,0,0
294,9780399563300,David Levithan,9.785829509067895,Young Adult,327.0,2015-08-25 00:00:00,First Second,3.62,1,Another Day,0,0
295,9781506700229,CNN,0.0,Nonfiction,208.0,2019-05-28 00:00:00,First Second,4.53,0,Anthony Bourdain Remembered,0,0
296,9781616557904,Anthony Bourdain,8.117610746466228,Nonfiction,208.0,2019-08-29 00:00:00,First Second,3.96,0,Anthony Bourdain: The Last Interview: And Other Conversations,0,0
297,9781616558383,Antoni Porowski,4.820281565605037,Food,272.0,2019-09-09 00:00:00,First Second,4.11,0,Antoni in the Kitchen,0,0
298,9781616557614,Robyn Carr,8.657998068007258,Romance,400.0,2017-04-18 00:00:00,First Second,4.12,0,Any Day Now,0,0
299,9781616555504,Debbie Macomber,9.45798139489078,Romance,310.0,2017-08-08 00:00:00,First Second,3.98,0,Any Dream Will Do,0,0
300,9781419735042,Caleb Krisp,3.8066624897703196,Childrens,400.0,2015-04-21 00:00:00,First Second,3.9,0,Anyone but Ivy Pocket,0,0
301,9780785190950,Kristan Higgins,9.042394981126735,Romance,410.0,2015-12-29 00:00:00,First Second,4.05,1,Anything for You,0,0
302,9780785190400,Elizabeth Strout,8.472405008626103,Fiction,254.0,2017-04-25 00:00:00,First Second,3.75,1,Anything Is Possible,0,0
303,9780804140041,David  Hogg,3.1354942159291497,Nonfiction,165.0,2018-06-19 00:00:00,First Second,4.18,0,#NeverAgain: A New Generation Draws the Line,0,0
304,9780374279929,Action Bronson,2.5649493574615367,Food,192.0,2017-09-12 00:00:00,First Second,4.17,0,"F*ck, That's Delicious: An Annotated Guide to Eating Well",0,0
